,Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,ppi,CPU_BRAND,HDD,SSD,GPU_BRAND,OS
1204,Dell,Notebook,8,2.36,47357.030000000006,0,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
1205,HP,Notebook,8,1.91,30843.33,0,0,123.83434142318255,Intel Core i5,0,256,Intel,Windows
1206,Lenovo,Notebook,4,2.2,15927.730000000001,0,0,123.83434142318255,AMD Processor,500,0,AMD,Windows
1207,Acer,Notebook,8,3.3,33506.83,0,0,130.79431790733827,Intel Core i3,1000,0,Nvidia,Windows
1208,Asus,Gaming,16,2.2,130458.23000000001,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
1209,Apple,Ultrabook,8,0.92,68132.33,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
1210,Asus,Notebook,16,2.2,93169.23000000001,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1211,MSI,Gaming,16,2.43,103822.6973,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1212,Dell,2 in 1 Convertible,8,2.191,53216.73,1,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1213,Asus,Gaming,16,2.9,103823.23000000001,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1214,Acer,Netbook,2,1.3,9268.980000000001,0,0,166.53583846565928,Other Intel Processor,0,32,Intel,Other
1215,Acer,Notebook,4,3.3,31855.460000000003,0,0,130.79431790733827,Intel Core i3,1000,0,Nvidia,Windows
1216,Lenovo,Notebook,8,2.8,28712.530000000002,0,0,130.79431790733827,Intel Core i5,1000,0,Intel,Other
1217,Lenovo,Gaming,8,2.6,67759.44,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1218,Acer,2 in 1 Convertible,8,1.2,61207.23,1,1,193.94928855402446,Intel Core i7,0,256,Intel,Windows
1219,Lenovo,Notebook,8,2.3,81449.83,0,1,174.05705383053478,Intel Core i7,0,256,Intel,Windows
1220,MSI,Gaming,8,2.2,78632.3797,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1221,HP,Notebook,6,2.1,28179.83,0,0,174.05705383053478,AMD Processor,1000,0,AMD,Windows
1222,Dell,Ultrabook,8,1.26,91271.2199,1,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
1223,Dell,2 in 1 Convertible,4,2.08,27114.43,1,0,181.01933598375618,Intel Core i3,500,0,Intel,Windows
1224,Asus,Notebook,4,2.65,16460.43,0,0,123.83434142318255,Other Intel Processor,1000,0,Intel,Windows
1225,Dell,Ultrabook,8,1.29,78679.79000000001,1,0,340.26190974390255,Intel Core i7,0,256,Intel,Windows
1226,Dell,Notebook,4,2.18,27799.482200000002,0,0,123.83434142318255,Intel Core i5,1000,0,Intel,Other
1227,Lenovo,Gaming,16,2.6,54814.83,1,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1228,MSI,Gaming,8,2.2,61207.23,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1229,Lenovo,Netbook,16,1.3,87895.5,1,1,217.2232031805074,Intel Core i7,0,512,Intel,Windows
1230,Razer,Gaming,16,1.95,186391.73,0,0,193.94928855402446,Intel Core i7,0,1000,Nvidia,Windows
1231,Dell,Notebook,8,2.3,24984.1627,1,0,123.83434142318255,Intel Core i3,1000,0,Intel,Windows
1232,MSI,Gaming,16,2.7,85125.46,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1233,Apple,Ultrabook,4,1.08,51085.93,0,0,166.53583846565928,Intel Core i5,0,0,Intel,Mac
1234,HP,Notebook,4,2.1,25463.06,0,0,174.05705383053478,Intel Core i3,1000,0,Intel,Windows
1235,HP,Ultrabook,8,1.54,117097.5813,0,0,258.59905140536597,Intel Core i7,0,256,Intel,Windows
1236,Dell,Notebook,4,2.24,39259.990000000005,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Windows
1237,MSI,Gaming,8,2.3,62272.630000000005,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1238,Lenovo,Notebook,16,1.4,79851.73000000001,0,1,204.15714584634154,Intel Core i7,0,512,Intel,Windows
1239,Lenovo,Notebook,6,2.2,31832.553900000006,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
1240,Asus,Ultrabook,8,1.45,68185.6,0,0,204.15714584634154,Intel Core i7,0,256,Intel,Windows
1241,Acer,Notebook,4,2.4,19273.086000000003,0,0,123.83434142318255,Intel Core i3,500,0,Intel,Other
1242,Dell,2 in 1 Convertible,16,2.77,95832.73000000001,1,0,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
1243,HP,Notebook,4,1.54,58596.467300000004,0,0,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1244,Asus,Gaming,16,2.5,85232.0,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
1245,Dell,Notebook,4,1.6,46611.25,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
1246,Asus,Gaming,16,2.34,123852.75,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
1247,Lenovo,Notebook,8,2.3,30523.710000000003,0,1,174.05705383053478,Intel Core i5,0,256,Intel,Other
1248,Dell,2 in 1 Convertible,8,1.24,96578.51000000001,1,0,340.26190974390255,Intel Core i5,0,256,Intel,Windows
1249,Dell,Notebook,4,2.2,17259.48,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Other
1250,HP,Notebook,4,1.86,21254.73,0,0,123.83434142318255,AMD Processor,500,0,AMD,Windows
1251,Lenovo,Notebook,6,2.4,30310.63,0,0,174.05705383053478,Intel Core i3,0,128,Nvidia,Windows
1252,Lenovo,Notebook,8,1.9,57105.44,0,1,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1253,Dell,Notebook,4,2.2,23651.3473,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
1254,Asus,Notebook,4,2.0,18058.530000000002,0,0,123.83434142318255,Other Intel Processor,1000,0,Intel,Windows
1255,Asus,Gaming,16,4.0,101213.0,0,1,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
1256,Dell,Notebook,4,2.29,26102.300000000003,0,0,123.83434142318255,Intel Core i3,500,0,Intel,Windows
1257,Lenovo,Notebook,8,2.32,47676.65,0,0,174.05705383053478,Intel Core i7,0,0,AMD,Windows
1258,MSI,Gaming,8,2.4,65468.83,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1259,Lenovo,2 in 1 Convertible,4,1.8,44374.4427,1,0,193.94928855402446,Intel Core i5,0,128,Intel,Windows
1260,Asus,Ultrabook,8,1.2,38833.83,0,1,204.15714584634154,Other Intel Processor,0,512,Intel,Windows
1261,Dell,Notebook,6,2.3,24450.93,0,0,123.83434142318255,Intel Core i3,1000,0,Intel,Windows
1262,Acer,Notebook,4,2.4,15395.03,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Other
1263,Dell,Notebook,2,2.2,20189.33,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
1264,Lenovo,Notebook,8,2.6,47889.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1265,HP,Notebook,6,2.04,29297.967300000004,0,0,174.05705383053478,AMD Processor,0,0,AMD,Windows
1266,Dell,Notebook,8,2.3,42935.08730000001,0,0,123.83434142318255,Intel Core i7,1000,0,AMD,Other
1267,HP,Netbook,2,1.17,11133.43,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
1268,Asus,Notebook,4,2.2,38371.44640000001,0,0,123.83434142318255,Intel Core i7,500,0,Nvidia,Windows
1269,Lenovo,2 in 1 Convertible,4,1.8,33986.26,1,1,193.94928855402446,Intel Core i7,0,128,Intel,Windows
1270,Lenovo,2 in 1 Convertible,16,1.3,79851.73000000001,1,1,340.26190974390255,Intel Core i7,0,512,Intel,Windows
1271,Lenovo,Notebook,2,1.5,12198.83,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1272,HP,Notebook,6,2.19,40698.28,0,0,123.83434142318255,Intel Core i7,1000,0,AMD,Windows
1273,Asus,Notebook,4,2.2,19656.63,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
1274,Asus,Ultrabook,8,1.2,38833.83,0,1,204.15714584634154,Other Intel Processor,0,512,Intel,Windows
1275,Dell,Notebook,6,2.3,24450.93,0,0,123.83434142318255,Intel Core i3,1000,0,Intel,Windows
1276,Acer,Notebook,4,2.4,15395.03,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Other
1277,Dell,Notebook,2,2.2,20189.33,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
1278,Lenovo,Notebook,8,2.6,47889.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1279,HP,Notebook,6,2.04,29297.967300000004,0,0,174.05705383053478,AMD Processor,0,0,AMD,Windows
1280,Dell,Notebook,8,2.3,42935.08730000001,0,0,123.83434142318255,Intel Core i7,1000,0,AMD,Other
1281,HP,Netbook,2,1.17,11133.43,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
1282,Asus,Notebook,4,2.2,38371.44640000001,0,0,123.83434142318255,Intel Core i7,500,0,Nvidia,Windows
1283,Lenovo,2 in 1 Convertible,4,1.8,33986.26,1,1,193.94928855402446,Intel Core i7,0,128,Intel,Windows
1284,Lenovo,2 in 1 Convertible,16,1.3,79851.73000000001,1,1,340.26190974390255,Intel Core i7,0,512,Intel,Windows
1285,Lenovo,Notebook,2,1.5,12198.83,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1286,HP,Notebook,6,2.19,40698.28,0,0,123.83434142318255,Intel Core i7,1000,0,AMD,Windows
1287,Asus,Notebook,4,2.2,19656.63,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
1288,Asus,Ultrabook,8,1.2,38833.83,0,1,204.15714584634154,Other Intel Processor,0,512,Intel,Windows
1289,Dell,Notebook,6,2.3,24450.93,0,0,123.83434142318255,Intel Core i3,1000,0,Intel,Windows
1290,Acer,Notebook,4,2.4,15395.03,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Other
1291,Dell,Notebook,2,2.2,20189.33,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
1292,Lenovo,Notebook,8,2.6,47889.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1293,HP,Notebook,6,2.04,29297.967300000004,0,0,174.05705383053478,AMD Processor,0,0,AMD,Windows
1294,Dell,Notebook,8,2.3,42935.08730000001,0,0,123.83434142318255,Intel Core i7,1000,0,AMD,Other
1295,HP,Netbook,2,1.17,11133.43,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
1296,Asus,Notebook,4,2.2,38371.44640000001,0,0,123.83434142318255,Intel Core i7,500,0,Nvidia,Windows
1297,Lenovo,2 in 1 Convertible,4,1.8,33986.26,1,1,193.94928855402446,Intel Core i7,0,128,Intel,Windows
1298,Lenovo,2 in 1 Convertible,16,1.3,79851.73000000001,1,1,340.26190974390255,Intel Core i7,0,512,Intel,Windows
1299,Lenovo,Notebook,2,1.5,12198.83,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1300,HP,Notebook,6,2.19,40698.28,0,0,123.83434142318255,Intel Core i7,1000,0,AMD,Windows
1301,Asus,Notebook,4,2.2,19656.63,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
